poster_id,post_id,categories,num_category_text
59124ed350c4b429bae8bee6,6567060a000000003a00a941," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,65657a11000000003801c2df," 显瘦, 打底衫,  梨形身材, 显瘦,  打底衫, 梨形身材","6, 2, 13"
59124ed350c4b429bae8bee6,6564760b000000001000776c,"！这种版型,  冲锋衣外套, 搭配瑜伽裤, 牌的冲锋衣, 冲锋衣外套, 喜欢了！搭配,  冲锋衣","4, 10, 12"
59124ed350c4b429bae8bee6,656316ac000000001b00d99a,"羽绒服,  羽绒,  显瘦,  梨形身材, 显瘦, 羽绒, 梨形身材,  羽绒服","4, 6, 2, 13"
59124ed350c4b429bae8bee6,6561d968000000003103e11b," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,6560b7740000000032000818," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,656073ab0000000032002237," 显瘦, 显瘦连衣裙, 显瘦连衣,  梨形身材, 显瘦,  显瘦连衣, 梨形身材","4, 13, 2, 14"
59124ed350c4b429bae8bee6,655f3b1f00000000170352c7," 学院风,  梨形身材,  大码女装, ！这套当内搭, 大码显瘦, 学院风套装, 这套学院风, 梨形身材, 套学院风套装","12, 6, 13, 2, 1"
59124ed350c4b429bae8bee6,655e11e800000000320253aa," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,655e0983000000001100e86e,"毛, 毛衣,  梨形身材,  大码显瘦,  大码女装, 大码显瘦, 大码女装, 梨形身材","3, 11, 13, 2, 1"
59124ed350c4b429bae8bee6,6559dc5b00000000320290b1,"毛, 微胖梨形身材, 毛衣,  毛,  显瘦,  毛衣, 显瘦, 纯欲风,  纯欲风, 梨形身材","12, 3, 11, 13, 2"
59124ed350c4b429bae8bee6,6558a6b2000000003103fc86,"irl！内搭, 天是黑大衣,  梨形身材,  大码显瘦, 大码显瘦, 大码女装, 梨形身材, 今天是黑大衣","12, 10, 13, 2, 1"
59124ed350c4b429bae8bee6,65577c40000000001701e30c,"梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,65572e27000000001b034d56,"羽绒服,  羽绒,  显瘦,  梨形身材, 显瘦, 羽绒, 梨形身材,  羽绒服","4, 6, 2, 13"
59124ed350c4b429bae8bee6,655613ba00000000170341c6,"或者鲨鱼裤, 特别的羽绒, 搭配牛仔裙, 超特别！搭配,  羽绒,  羽绒服, 别的羽绒服","4, 12, 6, 16, 1"
59124ed350c4b429bae8bee6,6555ce730000000032007281," 大衣,  显瘦,  梨形身材, 个格子大衣, 这个格子大衣, 显瘦, 适合这个风, 梨形身材, 适合这个风格","0, 6, 10, 13, 2"
59124ed350c4b429bae8bee6,6554c1de00000000320070fd," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,65537a18000000001b00f3ed," 梨形身材, 酷呀～做内搭,  大码显瘦,  大码女装, 大码显瘦, 大码女装, 梨形身材","13, 2, 1, 12"
59124ed350c4b429bae8bee6,65536d95000000001100f410," 显瘦, 巨巨巨显瘦,  梨形身材,  大码女装, 大码女装, 梨形身材","13, 2, 1"
59124ed350c4b429bae8bee6,65520327000000003202a900," 披肩,  显瘦,  梨形身材, 显瘦, 套 这个内搭, 搭平价舒服, 梨形身材,  披个披肩","13, 2, 17, 12"
59124ed350c4b429bae8bee6,6550d160000000001b03705f," 显瘦,  秋冬毛,  梨形身材, 酒红色毛衣, 显瘦,  秋冬毛衣, 的酒红色毛衣, 梨形身材, 的酒红色毛","12, 3, 11, 13, 2"
59124ed350c4b429bae8bee6,654f5f6f000000001b00d1c8," 显瘦,  梨形身材,  小香风, 小香风, 显瘦, 灰➕浅灰外套,  小香风外套, 梨形身材, 好好看！内搭","13, 2, 10, 12"
59124ed350c4b429bae8bee6,654e2c4c00000000320055ef,"暖暖衫,  高腰裤,  显瘦,  梨形身材, 实 牛仔裤, 这么会买衣, 这么会买衣服,  暖暖衫, 妹也🉑 外套, 么会买衣服, 裤也好显瘦, 梨形身材","4, 12, 10, 7, 2, 13"
59124ed350c4b429bae8bee6,654cb142000000003202b98f," 显瘦,  梨形身材,  小香风, 小香风, 显瘦, 梨形身材","13, 2, 12"
59124ed350c4b429bae8bee6,654b78ea0000000032002f54," 大衣, 色内搭套装,  显瘦, ！！这件大衣, 短款灰色内搭, 显瘦, 梨形身材, ！搭配短款, 灰色内搭套装, 的姐妹！搭配, ！这件大衣","4, 12, 6, 10, 13, 2"
59124ed350c4b429bae8bee6,654b5734000000001b035758,"尚蜜语项链, 时尚蜜语项链,  金项链, 大越对金饰品, 大越对金饰","15, 12"
59124ed350c4b429bae8bee6,654a23ef000000001d017bc3," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,6549fb4f000000001d014aad,"这套千金风,  显瘦,  梨形身材, 显瘦, 下摆的羽毛, 梨形身材","0, 13, 2, 6"
59124ed350c4b429bae8bee6,6548f955000000001e0332f1,"胆穿！羽绒, 穿！羽绒服,  显瘦,  梨形身材,  大码女装, 显瘦, 大码女装, 显瘦神裤,  显瘦神裤, 梨形身材","4, 12, 7, 13, 2, 1"
59124ed350c4b429bae8bee6,6548d577000000001f007158,"泰泰泰显瘦,  显瘦,  梨形身材, 小香风, 小香风外套,  小香风外套, 梨形身材","13, 2, 10, 12"
59124ed350c4b429bae8bee6,65479e60000000001f03da21,"妹们～羽绒,  羽绒服推荐,  显瘦,  梨形身材, 们～羽绒服,  短款, 显瘦, 短款, 羽绒服推荐,  羽绒, 梨形身材,  羽绒服","4, 12, 6, 13, 2"
59124ed350c4b429bae8bee6,65479053000000001e02d159,"套真的泰裤,  显瘦,  梨形身材, 显瘦, 梨形身材","7, 2, 13"
59124ed350c4b429bae8bee6,6544ba36000000001f0380e4,"得是黄色毛衣,  毛, 森系,  梨形身材, 是黄色毛衣,  毛衣,  大码女装, 大码显瘦, 大码女装,  森系, 得是黄色毛, 衣➕格子裙, 梨形身材","12, 3, 11, 14, 13, 2, 1"
59124ed350c4b429bae8bee6,6543c49a000000001e02c789," 显瘦,  慵懒风, 驭的慵懒风,  梨形身材, 我日常的风格, 显瘦, 梨形身材, 尊的泰舒服","0, 13, 2, 12"
59124ed350c4b429bae8bee6,65437a65000000001e02ee99,"毛, 毛衣,  毛,  显瘦,  毛衣, 显瘦, 梨形身材","13, 2, 3, 11"
59124ed350c4b429bae8bee6,6542276f000000001f03b029,"穿上这件衣,  显瘦,  梨形身材, 显瘦, 梨形身材, 穿上这件衣服, 这件棉服, 不一样的外套","4, 11, 10, 13, 2"
59124ed350c4b429bae8bee6,6541bc39000000001f0395c6," 梨型,  大衣, 做工和版型, 大衣, 梨型身材,  梨型身材, 感满满的外套","13, 10, 12"
59124ed350c4b429bae8bee6,6540dc74000000001f007cb0,"这套牛仔外套,  尊的泰裤,  显瘦,  梨形身材, 显瘦, 拆卸的大毛, 梨形身材","3, 10, 7, 2, 13"
59124ed350c4b429bae8bee6,653e47400000000020003bf2," 我爱羊毛,  大衣, 件大衣版型,  显瘦, 啊（带垫肩, 羊毛羊绒,  冷帽加大衣, 冷帽加大衣,  梨形身材,  羊毛羊绒,  韩系, 显瘦, 韩系,  羊毛, 们  冷帽, 梨形身材","17, 12, 11, 5, 10, 13, 2"
59124ed350c4b429bae8bee6,653b998d000000001e021706,"驾驭的毛绒,  显瘦,  梨形身材, 驭的毛绒外套, 显瘦, 穿！秋冬毛, 梨形身材","6, 10, 13, 2, 1"
59124ed350c4b429bae8bee6,653b8887000000001e029089,"面穿条短裤,  显瘦,  梨形身材, 显瘦, 梨形身材","7, 2, 13"
59124ed350c4b429bae8bee6,6538c50200000000200035a3," 收腹裤, 适的收腹裤",7
59124ed350c4b429bae8bee6,6538d77d000000001f036af1," 显瘦,  梨形身材, 远和短上衣, 的显高显瘦, 梨形身材","4, 13, 2"
59124ed350c4b429bae8bee6,65366e500000000020003363," 皮衣,  显瘦, 飒的！皮衣,  梨形身材, 显瘦, 梨形身材","6, 2, 13"
59124ed350c4b429bae8bee6,65352287000000001e00c4c0,"狗风”毛衣, 遛狗风”毛, ！带上黑帽,  显瘦,  毛,  梨形身材,  毛衣, ！带上黑帽子, 显瘦, 梨形身材, 下楼遛狗风, 遛狗风”毛衣","12, 3, 11, 13, 2"
59124ed350c4b429bae8bee6,65339edd0000000020003f50," 梨形身材, 这套裙子, 显瘦, 这套裙, 梨形身材","13, 2, 14"
59124ed350c4b429bae8bee6,653330ee000000001e02b656,"王菊同款, 微胖身材, 这条收腹裤, 说麻吉又瘦, 同款收腹裤,  微胖身材","7, 2, 12"
59124ed350c4b429bae8bee6,6537adb2000000001e00fb6a," 显瘦,  梨形身材,  这条小裙, 显瘦, 加上小开衫, 轻熟精致风, 梨形身材","0, 17, 14, 13, 2"
59124ed350c4b429bae8bee6,65326c16000000001f00790b,"梨形身材,  显瘦, 色的百褶裙, 显瘦","13, 2, 6"
59124ed350c4b429bae8bee6,653201f8000000001e020186,"更换下配饰, 班～灰色毛衣,  显瘦,  毛衣, 显瘦, 配饰两种风, 配饰两种风格, 班～灰色毛, ～灰色毛衣,  毛, ～更换下配饰","0, 3, 11, 6, 2"
59124ed350c4b429bae8bee6,6531343e000000001f03b08c," 显瘦,  梨形身材, 显瘦, 适合千金风, 梨形身材","0, 13, 2"
59124ed350c4b429bae8bee6,65308387000000002000231c," 显瘦, 适合苹果型,  梨形身材, 显瘦, 合苹果型身材","13, 2"
59124ed350c4b429bae8bee6,652fbb21000000001e02d0e9," 显瘦,  梨形身材, 显瘦, 驭的条纹内搭, 配卡其色外套, 经典呐～搭配, 条纹衫, 梨形身材","12, 18, 10, 13, 2"
59124ed350c4b429bae8bee6,652f9a83000000001f03ad89,"羽绒服, 们 羽绒服,  梨形身材,  大码显瘦, 大码显瘦, 梨形身材, 羽绒, 妹们 羽绒","4, 12, 6, 13, 2"
59124ed350c4b429bae8bee6,652e7440000000001e0223ac," 高级显瘦, 啊 单穿内搭,  显瘦,  梨形身材,  这个套头, 这个套头背心,  日系, 梨形身材, 日系","13, 2, 17, 12"
59124ed350c4b429bae8bee6,652e6a8a000000001f03cd45," 显瘦,  梨形身材, 梨形身材, 很适合长外套,  我真的服, 啊 好显瘦","13, 2, 10, 12"
59124ed350c4b429bae8bee6,652e4064000000001f038283," 显瘦, 的好显腿瘦,  梨形身材,  显瘦神裤, 阔腿裤裤型, 般的运动裤, 梨形身材","13, 2, 7"
59124ed350c4b429bae8bee6,652d0a98000000001e03dfdf," 显瘦,  梨形身材, 内搭显瘦, 搭显瘦 外套, 梨形身材, 内搭","13, 2, 10, 12"
59124ed350c4b429bae8bee6,652cde80000000001e02b6aa,"别管了 外套,  显瘦,  梨形身材, 显瘦,  外套, 梨形身材","13, 2, 10"
59124ed350c4b429bae8bee6,652bd1a00000000020001abd," 显瘦, 这套小黑裙,  梨形身材, 显瘦, 梨形身材","13, 2, 14"
59124ed350c4b429bae8bee6,652ba12f000000001f006027," 全身镜,  卫衣和裤, 别慵懒舒服, 子都很显瘦,  梨形身材,  大码显瘦, 大码女装, 过了 卫衣, 梨形身材, 全身镜","12, 9, 7, 2, 13, 1"
59124ed350c4b429bae8bee6,652a9c31000000001e03ddaf,"真的很上镜, 部都是她推荐, 大金刚礼服","9, 12"
59124ed350c4b429bae8bee6,652a8520000000001f03c352," 梨形身材, 梨形身材, 这套上衣, 大码显瘦","13, 2, 10"
59124ed350c4b429bae8bee6,652a5d1f000000001f03b616,"件破洞毛衣, 这件破洞毛,  显瘦,  梨形身材, 显瘦, 这件破洞毛衣, 梨形身材","13, 2, 11, 12"
59124ed350c4b429bae8bee6,652926a4000000001e03c5a6,"套真的又裤, ～秋冬当内搭,  显瘦,  梨形身材, 裤又飒又瘦, 梨形身材","7, 2, 13, 12"
59124ed350c4b429bae8bee6,652685c9000000001d0152e9," 皮衣,  显瘦, 皮衣配小裙子, 皮衣配小裙,  梨形身材, 显瘦, 是美拉德风, 德风！皮衣, 梨形身材, 穿美拉德风","12, 6, 14, 13, 2"
59124ed350c4b429bae8bee6,65257a8b000000001e03c46f," 长筒靴,  显瘦, 长筒靴, 显瘦","8, 2"
59124ed350c4b429bae8bee6,6523d88d0000000020001631,"衣也太显瘦,  显瘦,  梨形身材, 梨形身材, 最近的心头, 件灰色上衣","13, 2, 10, 12"
59124ed350c4b429bae8bee6,65228a8b000000001e00ea52," 显瘦,  梨形身材, 显瘦, 高腰牛仔裤, 这件牛仔外套, 梨形身材","13, 2, 10, 7"
59124ed350c4b429bae8bee6,65227f52000000002000040d,"件咖色毛衣,  显瘦,  梨形身材,  这么显瘦, 这件咖色毛衣, 这件咖色毛, 梨形身材","13, 2, 3, 11"
59124ed350c4b429bae8bee6,65212c88000000001e03f3a4,"梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,6520017f000000001e02e47c," 大衣, 羊毛, 懂～连衣裙,  显瘦, 谁懂～连衣, 羊毛羊绒,  梨形身材,  羊毛羊绒, 显瘦, 大衣,  羊毛, 梨形身材","4, 11, 10, 14, 13, 2"
59124ed350c4b429bae8bee6,651fe7300000000020001677,"外套随便搭配,  显瘦,  梨形身材, 显瘦, 气满满 外套, 梨形身材","13, 2, 10"
59124ed350c4b429bae8bee6,651fd970000000001e00efc5,"帽子, 帽子推荐,  帽子推荐,  帽,  帽子, 帽",12
59124ed350c4b429bae8bee6,651e85a1000000001f005e3e," 显瘦,  梨形身材, 满 冲锋衣, 显瘦, 红色的装饰, 配红色的装, 梨形身材,  冲锋衣","12, 6, 13, 2, 1"
59124ed350c4b429bae8bee6,651d5a5c000000001e00f0e5,"暖暖衫, 级感秋冬大衣,  梨形身材,  大码显瘦,  韩系,  风,  风衣, 大码显瘦, 格子大衣, 韩系, 配了两种风,  大衣搭配, 喜欢😍 搭配, 配了两种风格,  暖暖衫, 梨形身材","0, 12, 5, 6, 10, 13, 2"
59124ed350c4b429bae8bee6,651c3b18000000001e030291," 显瘦,  梨形身材,  年会礼服, 显瘦, ！年会战裙, 中的蟒蛇系, 年会礼服, 梨形身材","13, 2, 1, 12"
59124ed350c4b429bae8bee6,651bfc29000000001f00411d,"好！我真服,  显瘦, 的很会买衣服,  梨形身材, 的显高显瘦, 本命棕色系, 说 这件外套, 的很会买衣, 西服, 梨形身材","4, 12, 10, 13, 2"
59124ed350c4b429bae8bee6,651abd67000000001e02983b," 显瘦,  梨形身材, 酷酷风, 显瘦, 梨形身材","0, 13, 2"
59124ed350c4b429bae8bee6,65194f78000000001d016abc,"件风衣版型,  显瘦,  梨形身材,  碎花裙, 显瘦, 这件风, 正 碎花裙, 这件风衣, 梨形身材, 设计感觉肩","0, 17, 6, 10, 14, 13, 2"
59124ed350c4b429bae8bee6,6517e663000000001e00fb30," 马面裙,  显瘦,  梨形身材, 适合马面裙, 显瘦, 梨形身材","13, 2, 14"
59124ed350c4b429bae8bee6,6516a0a6000000001f006f59,"配小香风外套,  显瘦, 宝宝 版型, 很正很显瘦,  梨形身材, 菜显瘦正装, 者呢子大衣, 搭配小香风, 者初冬 搭配, 梨形身材, 或者呢子大衣","13, 2, 10, 12"
59124ed350c4b429bae8bee6,65157475000000001e00d19a,"个棕色的帽,  卫衣,  显瘦,  梨形身材, ～豹纹半裙, 个棕色的帽子, 显瘦, 卫衣, 梨形身材","13, 2, 14, 12"
59124ed350c4b429bae8bee6,6513d585000000001e03e4d3,"amp;外套,  瑜伽裤,  显瘦, 自洽风, 通勤版 背心,  梨形身材, 好看啦 身材, 显瘦,  穿的舒服, 穿着瑜伽裤,  自洽风","4, 12, 6, 10, 13, 2"
59124ed350c4b429bae8bee6,65116e86000000001f03e6eb," 显瘦, 颜色太舒服,  梨形身材, 显瘦, 梨形身材, 啦～这个裙","13, 2, 14, 9"
59124ed350c4b429bae8bee6,650fbc0b000000001e02a518," 显瘦,  梨形身材, 套装, 个风衣版型, 很好看显瘦, 小心机 外套, 级！这个风, ！这个风衣, 梨形身材","4, 0, 6, 10, 13, 2"
59124ed350c4b429bae8bee6,650eb36f000000001e02c572," 显瘦,  梨形身材, 显瘦, 梨形身材, 适合轻熟风","0, 13, 2"
59124ed350c4b429bae8bee6,650c0e79000000001e03c7c8,"娘穿瑜伽服, 运动服套装,  显瘦,  梨形身材,  瑜伽服推荐, 显瘦,  瑜伽服,  运动服套装, 瑜伽服推荐, 梨形身材","4, 6, 13, 2, 1"
59124ed350c4b429bae8bee6,650d91150000000020002d95," 显瘦, 显瘦, 浅色微喇裤, 条纹开衫, 想到马海毛, 梨形身材","12, 6, 7, 2, 13"
59124ed350c4b429bae8bee6,650d5e29000000001e02380e,"真的什么外套, 型很好 裙子,  显瘦,  梨形身材,  大码女装, 显瘦, 型很好 裙, 大码女装, 衣很软版型, 梨形身材, 好搭 上衣","4, 10, 13, 2, 1"
59124ed350c4b429bae8bee6,650c4432000000001e0301db,"这套紫色毛, 这套紫色毛衣,  显瘦,  梨形身材, 显瘦, 紫色毛衣套装, 套紫色毛衣, 色毛衣套装, 梨形身材","4, 3, 11, 13, 2, 1"
59124ed350c4b429bae8bee6,650afd29000000001e02df3f," 显瘦,  梨形身材, 显瘦, 适合气质风, 秋冬毛, 秋冬毛衣, 梨形身材","0, 3, 11, 13, 2"
59124ed350c4b429bae8bee6,650ae64e0000000020002bbf,"妹们～显瘦, 梨形身材,  显瘦,  梨形身材","13, 2"
59124ed350c4b429bae8bee6,65097274000000001e03042a," 梨形身材, 梨形身材,  显瘦, 显瘦","13, 2"
59124ed350c4b429bae8bee6,65081c7e000000001e03ddc3,"件阔版风衣,  显瘦,  梨形身材,  风衣,  风, 显瘦, 梨形身材, 这件阔版风","4, 0, 10, 13, 2"
59124ed350c4b429bae8bee6,6506d968000000001f00480b,"搭配牛仔裤, 觉休闲西装,  显瘦, 件西装版型,  梨形身材, 娘了  搭配, 显瘦牛仔裤, 梨形身材,  嘎嘎显瘦,  微胖西装","4, 12, 7, 2, 13, 1"
59124ed350c4b429bae8bee6,65056d210000000020003418," 显瘦,  梨形身材,  大码女装, 显瘦,  小露香肩, 大码女装, 梨形身材, 的穿搭 外套","12, 10, 13, 2, 1"
59124ed350c4b429bae8bee6,650434cd000000001f0389bf,"心安排上衬衫, 配白色半裙, 半裙 显瘦, 安排上衬衫,  显瘦,  梨形身材, 好方便 搭配, 梨形身材","12, 18, 14, 13, 2"
59124ed350c4b429bae8bee6,65042ad0000000001e022675," 学院风, 皮鞋中筒袜, 尊嘟很显瘦, 学院风,  梨形身材,  大码显瘦, 底下配长靴,  大码女装, 靴或者皮鞋, 大码女装, 瘦背直角肩, 梨形身材","17, 12, 8, 13, 2, 1"
59124ed350c4b429bae8bee6,6502d7e9000000001e00f3d4,"是我不买毛衣, 是我不买毛,  搭牛仔裤, 神 基础款,  显瘦, 我不买毛衣,  梨形身材, 显人薄显瘦,  韩系, 衬衫小单鞋, 色搭配衬衫, 韩系, 裤/半身裙, 这个颜色搭配, 颜色搭配衬衫, 个颜色版型, 梨形身材","12, 8, 9, 3, 11, 5, 18, 7, 2, 13"
59124ed350c4b429bae8bee6,6501a95a0000000020000eee,"得配直筒裙,  卫衣, 妹们 卫衣,  显瘦,  梨形身材, 呐～好显瘦, 梨形身材","13, 2, 14, 12"
59124ed350c4b429bae8bee6,65018684000000001f0078f3," 显瘦,  梨形身材,  大码女装, 显瘦, 宴的丝绒裙, 门宴的丝绒, 婚纱礼服, 大码女装,  婚纱礼服, 梨形身材","6, 14, 13, 2, 1"
59124ed350c4b429bae8bee6,650036a0000000001f03760f,"试过这个风格, 众设计感裙,  梨形身材,  大码显瘦,  西装, 大码显瘦, 试过这个风, 计感裙子推荐, 面裙➕西装, 穿！马面裙, 梨形身材, 众设计感裙子","4, 0, 12, 14, 13, 2, 1"
59124ed350c4b429bae8bee6,64fed6cc000000001f0346cb," 显瘦,  梨形身材, 显瘦, 美拉德色系, 梨形身材","13, 2, 12"
59124ed350c4b429bae8bee6,64fd9c7f000000001d014fdb,"纯白毛衣,  显瘦, 纯白毛,  梨形身材, 黑色微喇裤,  初秋搭配, 显瘦, 初秋搭配, 微喇裤版型, 梨形身材","12, 3, 11, 6, 7, 13, 2"
59124ed350c4b429bae8bee6,64fc4070000000001f03d1dd,"系姐姐套装,  显瘦, 女生～韩系,  梨形身材, 显瘦, 韩系姐姐套装,  微胖韩系, 梨形身材","13, 2, 5, 1"
59124ed350c4b429bae8bee6,64fb0dac0000000020002586,"风衣,  显瘦,  梨形身材, 显瘦, 穿的很舒服, 梨形身材, 风","4, 0, 10, 13, 2"
59124ed350c4b429bae8bee6,64fae71e000000001e02ee1c,"秋季搭配,  显瘦, 条缺口短裙,  梨形身材,  韩系,  大码女装,  秋季搭配, 显瘦,  小香上衣, 韩系, 大码女装, 梨形身材","4, 12, 5, 7, 2, 13, 1"
59124ed350c4b429bae8bee6,64f9ac33000000001e0220b6," 包臀裙, 包,  显瘦,  梨形身材, 显瘦, 包臀裙,  包, 梨形身材","17, 2, 13, 14"
59124ed350c4b429bae8bee6,64f8451e000000001f004f4c," 显瘦, 搭尊嘟显瘦,  梨形身材, 最百搭的鞋, 姐姐系,  姐姐系, 飒的姐姐风, 梨形身材","8, 13, 2, 12"
59124ed350c4b429bae8bee6,64f6fa44000000001f03a1aa," 显瘦,  梨形身材, 显瘦, 收腹提臀裤, 梨形身材","13, 2, 7"
59124ed350c4b429bae8bee6,64f5fc5e000000001e03fb34," 学院风,  显瘦,  梨形身材, 显瘦, 适合学院风, 梨形身材","13, 2, 12"
59124ed350c4b429bae8bee6,64f46c32000000001e0336a9," 毛,  该准备毛, 该准备毛衣,  梨形身材,  大码显瘦,  毛衣,  大码女装, 大码显瘦,  毛衣搭配, 大码女装, 毛衣搭配,  该准备毛衣, 梨形身材","3, 11, 13, 2, 1"
59124ed350c4b429bae8bee6,64f40dc3000000001e02bcd6,"我的宝藏饰, 新中式风格, 新中式风,  梨形身材, 我的宝藏饰品,  新中式风,  新中式风格, 梨形身材","0, 6, 13, 15"
59124ed350c4b429bae8bee6,64f32863000000001d014f33,"裙真的显瘦, 喜欢这种风格,  显瘦, 喜欢这种风,  梨形身材,  黑色连衣, 黑色连衣, 大码女装, 黑色连衣裙, 梨形身材, 这条小黑裙, 天非常好搭配","0, 4, 12, 14, 13, 2, 1"
59124ed350c4b429bae8bee6,64f1b6460000000020003137," 显瘦,  梨形身材, 显瘦, 不规则的裙, 梨形身材, 一件牛仔衣","4, 13, 2, 14"
59124ed350c4b429bae8bee6,64f064b3000000001e0291fc,"人又高又瘦,  显瘦,  梨形身材, 千金风,  秋装, 梨形身材, 秋装","0, 13, 2, 12"
59124ed350c4b429bae8bee6,64ef1eab000000001d014bc4,"灰色套装, 梨形身材,  显瘦, 显瘦","4, 13, 2"
59124ed350c4b429bae8bee6,64edce7a000000001e020272,"妹的理想套装,  梨形身材, 的理想套装,  大码显瘦,  大码女装, ！这套版型, 大码显瘦, 黑色连衣裙, 梨形身材, 黑色连衣","4, 12, 14, 13, 2, 1"
59124ed350c4b429bae8bee6,64ec705d000000000301cee0," 长裙,  显瘦,  梨形身材, 氛围感小裙, 显瘦, 日宝藏小裙子, 会甜美裙装, 梨形身材","13, 2, 14, 1"
